actual,predicted,residual
110.0,125.5473,-15.54730224609375
104.0,124.17658,-20.17658233642578
92.0,121.26407,-29.264068603515625
81.0,119.66624,-38.666236877441406
72.0,118.67623,-46.676231384277344
65.0,114.40899,-49.40898895263672
73.0,109.80116,-36.80116271972656
73.0,114.41508,-41.415077209472656
85.0,119.95167,-34.95166778564453
116.0,128.31198,-12.311981201171875
136.0,127.12905,8.870948791503906
79.0,126.52177,-47.521766662597656
71.0,119.16923,-48.169227600097656
63.0,107.52733,-44.52732849121094
60.0,98.70068,-38.70068359375
60.0,89.99439,-29.99439239501953
58.0,85.92727,-27.927268981933594
56.0,85.2294,-29.229400634765625
45.0,89.91598,-44.915977478027344
65.0,107.87791,-42.877906799316406
77.0,116.2233,-39.223297119140625
82.0,119.03439,-37.034393310546875
88.0,112.54527,-24.545272827148438
99.0,113.43456,-14.434562683105469
111.0,110.102325,0.897674560546875
114.0,107.0623,6.9376983642578125
107.0,102.83933,4.160667419433594
93.0,106.951096,-13.951095581054688
85.0,98.7418,-13.741798400878906
83.0,95.947495,-12.947494506835938
97.0,94.57383,2.4261703491210938
90.0,99.95999,-9.959991455078125
101.0,105.16601,-4.166007995605469
105.0,113.97638,-8.97637939453125
107.0,116.02622,-9.026222229003906
82.0,113.63869,-31.638687133789062
75.0,109.674904,-34.674903869628906
72.0,93.75054,-21.75054168701172
66.0,84.43171,-18.43170928955078
61.0,82.68379,-21.683792114257812
57.0,79.159355,-22.15935516357422
52.0,82.673584,-30.673583984375
40.0,100.30948,-60.309478759765625
58.0,108.78931,-50.789306640625
71.0,117.21823,-46.218231201171875
77.0,119.30485,-42.304847717285156
83.0,118.99579,-35.99578857421875
88.0,120.23263,-32.232627868652344
91.0,118.59454,-27.59454345703125
